Dataset_Name,diffusion_ver,Adaptor,lora_rank,clipi,clipt,num_train_steps,no_of_images,learning_rate,output_path,with_prior_preservation
teapot,base,lora,8,0.7880859375,0.3311197916666666,1200,5,5e-05,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_5e-05_1200_False,False
teapot,sdxl,krona,2,0.763671875,0.3495361328125,800,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_1e-05_800_False,False
dog6,base,lora,8,0.78662109375,0.290748389991554,1200,5,5e-05,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_5e-05_1200_False,False
dog6,sdxl,krona,2,0.7919921875,0.3000752217060811,800,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_5e-05_800_False,False
dog2,sdxl,krona,16,0.8203125,0.2856515066964286,1200,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_16_0.0005_1200_False,False
backpack,sdxl,krona,2,0.76171875,0.333874932650862,1200,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_2e-06_1200_False,False
cat,sdxl,krona,2,0.77490234375,0.3324774380387931,400,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_1e-05_400_False,False
cat,sdxl,lora,2,0.61376953125,0.1905938510237069,400,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_0.0005_400_False,False
dog2,sdxl,krona,2,0.7705078125,0.3009940011160714,400,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_0.0001_400_False,False
clock,sdxl,krona,2,0.72998046875,0.324951171875,400,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_2e-06_400_False,False
teapot,sdxl,krona,2,0.77099609375,0.3484537760416666,1000,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_1e-05_1000_False,False
dog2,sdxl,lora,2,0.81640625,0.2894391741071428,800,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_0.0001_800_False,False
dog6,sdxl,krona,2,0.80615234375,0.2989139041385135,1000,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_5e-05_1000_False,False
dog6,sdxl,krona,4,0.8564453125,0.2822892472550675,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_4_0.0005_1200_False,False
clock,sdxl,lora,4,0.7119140625,0.3230329241071428,800,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_1e-06_800_False,False
cat,sdxl,lora,2,0.62646484375,0.2132610452586207,800,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_0.0005_800_False,False
backpack,sdxl,lora,4,0.76220703125,0.3339759563577586,800,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_1e-06_800_False,False
backpack,sdxl,krona,2,0.755859375,0.3345568426724138,800,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_1e-06_800_False,False
cat,sdxl,krona,2,0.77685546875,0.3284112338362069,1000,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_1e-05_1000_False,False
dog2,sdxl,krona,2,0.798828125,0.2972481863839286,800,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_0.0001_800_False,False
clock,sdxl,krona,2,0.7265625,0.3239310128348214,800,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_2e-06_800_False,False
teapot,base,lora,8,0.7841796875,0.3393147786458333,400,5,2e-05,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_2e-05_400_False,False
teapot,sdxl,krona,2,0.7783203125,0.35068359375,1200,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_1e-05_1200_False,False
dog6,base,lora,8,0.75,0.2920515730574324,400,5,2e-05,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_2e-05_400_False,False
dog2,sdxl,lora,2,0.8212890625,0.2786481584821428,1000,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_0.0001_1000_False,False
dog6,sdxl,krona,16,0.748046875,0.3072080869932432,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_0.0001_400_False,False
dog6,sdxl,krona,2,0.81396484375,0.2951528188344595,1200,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_5e-05_1200_False,False
teapot,sdxl,krona,2,0.81298828125,0.3293782552083333,400,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_0.0005_400_False,False
cat,sdxl,lora,2,0.583984375,0.1835137728987069,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_0.0005_1000_False,False
backpack,sdxl,krona,2,0.75732421875,0.3346410290948275,1000,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_1e-06_1000_False,False
dog6,sdxl,krona,2,0.73828125,0.3075578019425675,400,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_2e-05_400_False,False
cat,sdxl,krona,2,0.77880859375,0.3291183997844827,1200,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_1e-05_1200_False,False
dog2,sdxl,krona,2,0.802734375,0.2895612444196428,1000,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_0.0001_1000_False,False
teapot,sdxl,krona,2,0.833984375,0.31728515625,800,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_0.0005_800_False,False
cat,sdxl,krona,2,0.8544921875,0.3173407192887931,400,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_0.0005_400_False,False
dog2,sdxl,lora,2,0.83251953125,0.2838832310267857,1200,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_0.0001_1200_False,False
cat,sdxl,lora,2,0.72412109375,0.2358145878232758,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_2_0.0005_1200_False,False
clock,sdxl,lora,4,0.72265625,0.3213065011160714,1000,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_1e-06_1000_False,False
backpack,sdxl,lora,4,0.7548828125,0.3336223733836206,1000,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_1e-06_1000_False,False
clock,sdxl,krona,2,0.73095703125,0.32440185546875,400,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_1e-06_400_False,False
dog6,sdxl,krona,16,0.78076171875,0.3044763513513513,800,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_0.0001_800_False,False
backpack,sdxl,krona,2,0.7587890625,0.3336560479525862,1200,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_1e-06_1200_False,False
dog2,sdxl,lora,2,0.71630859375,0.3106584821428571,400,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_5e-06_400_False,False
dog6,sdxl,krona,2,0.755859375,0.3048854518581081,1000,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_2e-05_1000_False,False
dog2,sdxl,krona,2,0.802734375,0.291015625,1200,6,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_0.0001_1200_False,False
backpack,sdxl,krona,2,0.79248046875,0.3318797144396552,400,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_5e-05_400_False,False
cat,sdxl,krona,2,0.8740234375,0.3081938644935345,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_0.0005_1000_False,False
clock,sdxl,krona,2,0.7275390625,0.3246895926339285,800,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_1e-06_800_False,False
dog2,sdxl,krona,2,0.71826171875,0.3116559709821428,400,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_5e-06_400_False,False
backpack,sdxl,krona,2,0.814453125,0.3286385371767241,800,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_5e-05_800_False,False
dog2,sdxl,lora,2,0.73095703125,0.3078020368303571,800,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_5e-06_800_False,False
teapot,sdxl,krona,2,0.84228515625,0.3085611979166666,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_2_0.0005_1200_False,False
dog6,sdxl,krona,2,0.76708984375,0.3034799936655405,1200,5,2e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_2e-05_1200_False,False
backpack,sdxl,krona,2,0.82373046875,0.3267864358836206,1000,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_5e-05_1000_False,False
dog2,sdxl,krona,2,0.71484375,0.3120814732142857,800,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_5e-06_800_False,False
cat,sdxl,krona,2,0.8779296875,0.3004908068426724,1200,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_2_0.0005_1200_False,False
clock,sdxl,krona,2,0.7275390625,0.3230765206473214,1000,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_1e-06_1000_False,False
teapot,base,lora,8,0.7646484375,0.3322184244791666,800,5,2e-05,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_2e-05_800_False,False
dog6,sdxl,krona,16,0.79150390625,0.30224609375,1000,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_0.0001_1000_False,False
dog6,sdxl,krona,2,0.732421875,0.3080262880067567,800,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_1e-05_800_False,False
dog6,base,lora,8,0.7822265625,0.2906131228885135,800,5,2e-05,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_2e-05_800_False,False
dog2,sdxl,lora,2,0.736328125,0.3085414341517857,1000,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_5e-06_1000_False,False
clock,sdxl,lora,4,0.7119140625,0.3208182198660714,1200,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_1e-06_1200_False,False
backpack,sdxl,krona,2,0.82373046875,0.3272915544181034,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_5e-05_1200_False,False
backpack,sdxl,lora,4,0.7607421875,0.3324606007543103,1200,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_1e-06_1200_False,False
dog6,sdxl,krona,2,0.73828125,0.3085343644425675,1000,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_1e-05_1000_False,False
clock,sdxl,krona,2,0.73486328125,0.3236955915178571,1200,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_1e-06_1200_False,False
backpack,sdxl,krona,2,0.75732421875,0.3336223733836206,400,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_2e-05_400_False,False
dog2,sdxl,krona,2,0.71044921875,0.3123256138392857,1000,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_5e-06_1000_False,False
clock,sdxl,krona,2,0.73095703125,0.3138950892857143,400,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_5e-05_400_False,False
dog2,sdxl,lora,2,0.74853515625,0.30380859375,1200,6,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_5e-06_1200_False,False
teapot,sdxl,krona,8,0.78369140625,0.3480387369791666,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_0.0001_400_False,False
cat,sdxl,lora,8,0.86279296875,0.314099542025862,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_0.0001_400_False,False
clock,sdxl,lora,4,0.77734375,0.3038548060825893,400,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_5e-05_400_False,False
backpack,sdxl,krona,2,0.77734375,0.3312062230603448,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_2e-05_800_False,False
backpack,sdxl,lora,4,0.82666015625,0.3268032731681034,400,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_5e-05_400_False,False
clock,sdxl,krona,2,0.75,0.2997523716517857,800,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_5e-05_800_False,False
dog6,sdxl,krona,2,0.73681640625,0.3086069467905405,1200,5,1e-05,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_1e-05_1200_False,False
dog2,sdxl,krona,2,0.71728515625,0.3100027901785714,400,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_2e-06_400_False,False
cat,sdxl,lora,8,0.87255859375,0.310559502963362,800,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_0.0001_800_False,False
dog6,sdxl,krona,2,0.83349609375,0.2919262035472973,400,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_0.0005_400_False,False
teapot,sdxl,krona,8,0.78857421875,0.3399983723958333,800,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_0.0001_800_False,False
dog6,sdxl,krona,16,0.80419921875,0.3012629328547297,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_0.0001_1200_False,False
clock,sdxl,krona,2,0.7578125,0.2978297642299107,1000,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_5e-05_1000_False,False
cat,sdxl,krona,8,0.79931640625,0.3279313712284483,400,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_0.0001_400_False,False
dog2,sdxl,lora,2,0.70947265625,0.3108328683035714,800,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_2e-06_800_False,False
cat,sdxl,lora,8,0.87841796875,0.3101217335668103,1000,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_0.0001_1000_False,False
teapot,sdxl,krona,8,0.79150390625,0.3368489583333333,1000,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_0.0001_1000_False,False
backpack,sdxl,krona,2,0.79052734375,0.3311641298491379,1200,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_2e-05_1200_False,False
dog6,sdxl,krona,16,0.7275390625,0.3050966005067567,400,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-06_400_False,False
clock,sdxl,lora,4,0.76611328125,0.3043212890625,800,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_5e-05_800_False,False
cat,sdxl,krona,8,0.82958984375,0.3231074892241379,800,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_0.0001_800_False,False
backpack,sdxl,lora,4,0.8310546875,0.3198410560344827,800,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_5e-05_800_False,False
clock,base,lora,8,0.79541015625,0.2998482840401785,1000,6,5e-05,/home/btech/ayush.singh/outputs_base/clock/lora_base_8_5e-05_1000_False,False
clock,sdxl,krona,2,0.77392578125,0.2984793526785714,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_5e-05_1200_False,False
dog2,sdxl,krona,2,0.7177734375,0.3110770089285714,1000,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_2e-06_1000_False,False
dog6,sdxl,krona,2,0.8564453125,0.2798280458192567,1000,5,0.0005,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_2_0.0005_1000_False,False
dog2,sdxl,lora,2,0.7109375,0.3095633370535714,1000,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_2e-06_1000_False,False
backpack,sdxl,krona,2,0.75537109375,0.3339001885775862,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_1e-05_400_False,False
cat,sdxl,lora,8,0.87890625,0.3027007004310345,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_0.0001_1200_False,False
clock,sdxl,krona,2,0.71533203125,0.3168596540178571,400,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_2e-05_400_False,False
teapot,sdxl,krona,8,0.8046875,0.3331787109375,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_0.0001_1200_False,False
cat,sdxl,krona,8,0.8359375,0.3221309267241379,1000,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_0.0001_1000_False,False
teapot,sdxl,krona,8,0.76123046875,0.3515055338541666,400,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_5e-06_400_False,False
cat,sdxl,lora,8,0.78466796875,0.3275946255387931,400,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_5e-06_400_False,False
backpack,sdxl,krona,2,0.76220703125,0.332831021012931,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_1e-05_800_False,False
teapot,sdxl,krona,8,0.759765625,0.34755859375,800,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_5e-06_800_False,False
dog2,sdxl,krona,2,0.71630859375,0.31240234375,1200,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_2e-06_1200_False,False
clock,sdxl,krona,2,0.7216796875,0.3105076381138393,800,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_2e-05_800_False,False
dog2,sdxl,lora,2,0.71484375,0.3090994698660714,1200,6,2e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_2e-06_1200_False,False
teapot,base,lora,8,0.78759765625,0.3246826171875,1000,5,2e-05,/home/btech/ayush.singh/outputs_base/teapot/lora_base_8_2e-05_1000_False,False
dog6,sdxl,krona,16,0.728515625,0.3062909100506756,800,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-06_800_False,False
dog6,base,lora,8,0.78857421875,0.2843413481841216,1000,5,2e-05,/home/btech/ayush.singh/outputs_base/dog6/lora_base_8_2e-05_1000_False,False
cat,sdxl,lora,8,0.79833984375,0.3262644800646552,800,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_5e-06_800_False,False
cat,sdxl,krona,8,0.841796875,0.3216763200431034,1200,5,0.0001,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_0.0001_1200_False,False
teapot,sdxl,krona,8,0.76171875,0.34794921875,1000,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_5e-06_1000_False,False
dog2,sdxl,krona,2,0.71630859375,0.3097586495535714,400,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_1e-06_400_False,False
clock,sdxl,lora,4,0.77099609375,0.3031659807477678,1000,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_5e-05_1000_False,False
backpack,sdxl,krona,2,0.76953125,0.3339086072198275,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_1e-05_1000_False,False
backpack,sdxl,lora,4,0.8447265625,0.3182667699353448,1000,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_5e-05_1000_False,False
cat,sdxl,krona,8,0.765625,0.3312314789870689,400,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_5e-06_400_False,False
teapot,sdxl,krona,8,0.76220703125,0.3482991536458333,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_5e-06_1200_False,False
clock,sdxl,krona,2,0.72314453125,0.3130405970982143,1000,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_2e-05_1000_False,False
teapot,sdxl,krona,8,0.7626953125,0.3507731119791666,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_2e-06_400_False,False
dog2,sdxl,lora,2,0.705078125,0.3098074776785714,800,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_1e-06_800_False,False
cat,sdxl,krona,8,0.76806640625,0.3311809671336206,800,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_5e-06_800_False,False
teapot,sdxl,krona,8,0.7607421875,0.3512939453125,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_2e-06_800_False,False
cat,sdxl,lora,8,0.81103515625,0.3263991783405172,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_5e-06_1200_False,False
clock,sdxl,krona,2,0.7177734375,0.3235299246651785,400,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_1e-05_400_False,False
backpack,sdxl,krona,2,0.77099609375,0.3331172548491379,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_1e-05_1200_False,False
dog6,sdxl,krona,16,0.7294921875,0.3066604201858108,1000,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-06_1000_False,False
teapot,sdxl,krona,8,0.76025390625,0.3510172526041666,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_2e-06_1000_False,False
cat,sdxl,lora,8,0.779296875,0.3286048626077586,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_2e-06_400_False,False
dog2,sdxl,krona,2,0.71630859375,0.3099679129464285,1000,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_1e-06_1000_False,False
dog2,sdxl,lora,2,0.70556640625,0.3100934709821428,1000,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_1e-06_1000_False,False
backpack,sdxl,krona,2,0.84765625,0.3207418507543103,400,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_0.0005_400_False,False
teapot,sdxl,krona,8,0.7607421875,0.3503824869791667,1200,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_2e-06_1200_False,False
clock,sdxl,krona,2,0.70947265625,0.3176792689732143,800,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_1e-05_800_False,False
cat,sdxl,lora,8,0.7822265625,0.3287900727370689,800,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_2e-06_800_False,False
cat,sdxl,krona,8,0.7734375,0.3312904094827586,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_5e-06_1200_False,False
teapot,sdxl,krona,8,0.76123046875,0.3517659505208333,400,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_1e-06_400_False,False
backpack,sdxl,krona,2,0.8564453125,0.3147477774784483,800,6,0.0005,/home/btech/ayush.singh/outputs_sdxl/backpack/krona_sdxl_2_0.0005_800_False,False
clock,sdxl,lora,4,0.76611328125,0.3085675920758928,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_5e-05_1200_False,False
cat,sdxl,krona,8,0.76611328125,0.3316860856681034,400,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_2e-06_400_False,False
backpack,sdxl,lora,4,0.85498046875,0.3186792834051724,1200,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_5e-05_1200_False,False
teapot,sdxl,krona,8,0.76171875,0.3511149088541667,800,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_1e-06_800_False,False
dog2,sdxl,krona,2,0.71875,0.3102748325892857,1200,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_1e-06_1200_False,False
dog2,sdxl,lora,2,0.70556640625,0.3117013113839286,1200,6,1e-06,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_1e-06_1200_False,False
clock,sdxl,krona,2,0.7119140625,0.3172127859933035,1000,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_1e-05_1000_False,False
teapot,sdxl,krona,8,0.76220703125,0.3512939453125,1000,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_1e-06_1000_False,False
dog2,sdxl,krona,2,0.7314453125,0.3083112444196428,400,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/krona_sdxl_2_5e-05_400_False,False
cat,sdxl,lora,8,0.78515625,0.3277882543103448,1200,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_2e-06_1200_False,False
clock,sdxl,lora,4,0.75341796875,0.3035321916852678,400,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/clock/lora_sdxl_4_2e-05_400_False,False
dog6,sdxl,krona,16,0.72998046875,0.3081285631334459,1200,5,5e-06,/home/btech/ayush.singh/outputs_sdxl/dog6/krona_sdxl_16_5e-06_1200_False,False
backpack,sdxl,lora,4,0.82275390625,0.3309536637931034,400,6,2e-05,/home/btech/ayush.singh/outputs_sdxl/backpack/lora_sdxl_4_2e-05_400_False,False
teapot,sdxl,krona,8,0.76171875,0.3503499348958333,1200,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_1e-06_1200_False,False
cat,sdxl,krona,8,0.76318359375,0.3311978044181034,1000,5,2e-06,/home/btech/ayush.singh/outputs_sdxl/cat/krona_sdxl_8_2e-06_1000_False,False
cat,sdxl,lora,8,0.7734375,0.3312819908405172,400,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_1e-06_400_False,False
dog2,sdxl,lora,2,0.80126953125,0.2851283482142857,800,6,5e-05,/home/btech/ayush.singh/outputs_sdxl/dog2/lora_sdxl_2_5e-05_800_False,False
teapot,sdxl,krona,8,0.7744140625,0.3502278645833333,400,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_5e-05_400_False,False
clock,sdxl,krona,2,0.71337890625,0.3155299595424107,1200,6,1e-05,/home/btech/ayush.singh/outputs_sdxl/clock/krona_sdxl_2_1e-05_1200_False,False
cat,sdxl,lora,8,0.77587890625,0.3301959859913793,800,5,1e-06,/home/btech/ayush.singh/outputs_sdxl/cat/lora_sdxl_8_1e-06_800_False,False
teapot,sdxl,krona,8,0.7822265625,0.3493001302083333,800,5,5e-05,/home/btech/ayush.singh/outputs_sdxl/teapot/krona_sdxl_8_5e-05_800_False,False
